AverageScore
3069.25349301
3077.54091816
3079.43313373
3082.08383234
3085.69261477
3086.89820359
3093.56487026
3097.68463074
3105.49301397
3103.06586826
3097.01992032
3097.35728543
3099.24151697
3094.61077844
3097.82834331
3096.80638723
3092.80638723
3093.66067864
3104.70259481
3107.45708583
3109.86027944
3107.71257485
3106.32335329
3116.47105788
3119.72055888
3116.87824351
3119.66467066
3122.85828343
3123.31337325
3121.57285429
3118.81836327
3122.28343313
3121.15768463
3117.28542914
3116.81437126
3116.66267465
3115.32135729
3115.56886228
3116.64670659
3118.21956088
3113.19760479
3110.06786427
3110.05988024
3113.07784431
3107.11377246
3107.59281437
3107.16167665
3106.90618762
3115.00998004
3114.94610778
3119.31337325
3123.16167665
3124.21556886
3126.0758483
3133.42115768
3133.37325349
3135.46506986
3137.18163673
3134.21956088
3138.72255489
3139.70459082
3140.34331337
3137.00598802
3141.02994012
3147.69660679
3145.02195609
3145.01397206
3144.44710579
3144.56686627
3152.70259481
3147.4491018
3150.91417166
3150.81037924
3147.84830339
3142.91417166
3143.84830339
3134.58682635
3129.88423154
3131.47305389
3125.47704591
3129.1497006
3128.39121756
3124.40718563
3125.26147705
3125.5489022
3124.07984032
3126.30738523
3123.57684631
3124.09580838
3122.36327345
3115.24151697
3120.63073852
3118.83433134
3124.32734531
3126.03592814
3122.0998004
3123.73652695
3127.8003992
3126.37924152
3127.37724551
3126.96207585
3128.3992016
3129.11776447
3129.05389222
3128.40718563
3133.10179641
3134.71457086
3134.17165669
3132.43113772
3137.20558882
3136.07984032
3141.76447106
3146.2754491
3148.21556886
3149.35728543
3147.44111776
3150.0758483
3159.11377246
3157.85229541
3167.85628743
3163.47305389
3161.93213573
3164.13572854
3167.37724551
3159.72055888
3159.38522954
3160.26347305
3159.89620758
3158.68263473
3165.02994012
3164.90219561
3158.21956088
3160.28742515
3164.59081836
3161.47704591
3163.16966068
3161.95608782
3163.89620758
3160.40718563
3152.67065868
3153.35728543
3150.01197605
3157.20558882
3156.1996008
3146.68263473
3138.90618762
3137.99600798
3143.81636727
3141.81237525
3137.94810379
3137.01397206
3137.38123752
3138.38722555
3136.66267465
3131.56886228
3120.67065868
3124.48702595
3121.21357285
3121.65269461
3119.12175649
3115.34530938
3115.99201597
3123.23353293
3124.5748503
3132.03193613
3132.22355289
3127.0738523
3127.30538922
3128.99800399
3131.72854291
3135.48103792
3137.58083832
3133.74850299
3130.14770459
3132.36726547
3129.85229541
3130.4750499
3136.36726547
3134.82634731
3136.86227545
3143.54491018
3140.83832335
3133.18962076
3135.21115538
3137.14171657
3134.49101796
3129.76447106
3122.08383234
3118.89021956
3119.68063872
3116.71856287
3122.57884232
3124.87824351
3128.00798403
3129.47704591
3129.49301397
3128.11976048
3129.94810379
3126.499002
3125.48502994
3121.49301397
3124.64670659
3125.07784431
3121.7245509
3121.93213573
3130.30738523
3126.53093812
3120.1996008
3125.39720559
3129.43712575
3130.98602794
3133.44510978
3133.22155689
3128.81437126
3133.46107784
3134.34730539
3136.48702595
3130.85828343
3132.23153693
3134.40319361
3130.01996008
3129.30938124
3136.82868526
3136.42315369
3140.87824351
3144.95808383
3147.26546906
3143.20159681
3132.83832335
3131.48902196
3123.20159681
3123.44111776
3121.07784431
3120.20758483
3123.0738523
3125.57285429
3124.71057884
3128.9261477
3127.6247505
3125.97205589
3122.13972056
3121.93213573
3122.60279441
3124.70259481
3121.36526946
3120.36726547
3120.81437126
3121.7005988
3124.82235529
3121.91616766
3122.24351297
3120.87025948
3116.39121756
3117.66866267
3121.60479042
3124.5988024
3126.58682635
3121.57285429
3124.18363273
3127.84031936
3128.67065868
3129.88423154
3126.61876248
3128.03992016
3128.91017964
3129.10978044
3127.56087824
3122.06786427
3117.16566866
3121.49301397
3118.17165669
3118.70658683
3115.96007984
3118.71457086
3118.42714571
3122.51497006
3132.41516966
3133.62075848
3137.30938124
3137.09381238
3135.20958084
3131.64870259
3131.96007984
3126.13972056
3126.0998004
3128.79840319
3123.36926148
3114.93013972
3115.91217565
3113.49301397
3115.4011976
3115.79241517
3114.81836327
3118.21956088
3119.16966068
3121.18962076
3120.67864271
3125.31736527
3125.94810379
3128.04790419
3134.69061876
3133.54091816
3130.96207585
3138.05988024
3144.16766467
3144.5748503
3145.3253493
3145.94011976
3145.13373253
3152.69461078
3160.24750499
3155.92015968
3161.00598802
3164.87824351
3163.16167665
3163.64870259
3161.5489022
3160.23153693
3154.2994012
3151.08183633
3149.38922156
3151.03393214
3151.01796407
3152.1996008
3148.3752495
3146.99401198
3142.34730539
3143.68862275
3154.499002
3155.57684631
3156.35928144
3159.11377246
3159.0499002
3156.99001996
3154.53892216
3157.7245509
3158.88223553
3163.0259481
3156.95808383
3159.68862275
3168.26347305
3172.95808383
3172.93413174
3175.29740519
3170.8742515
3171.31337325
3171.48103792
3171.91217565
3174.09181637
3172.51097804
3176.26347305
3176.42315369
3172.750499
3165.97205589
3167.76846307
3161.26147705
3164.01593625
3170.2754491
3169.44510978
3167.68063872
3174.37125749
3180.82235529
3182.76247505
3184.83033932
3196.98203593
3196.30339321
3190.21956088
3190.25149701
3185.13373253
3179.80838323
3181.1497006
3176.07185629
3168.91816367
3170.76247505
3175.31337325
3172.15169661
3165.07784431
3169.38922156
3166.01996008
3160.29540918
3160.9740519
3160.45508982
3167.95209581
3170.91417166
3162.44311377
3151.64071856
3152.05588822
3155.77644711
3164.3752495
3159.96806387
3158.46706587
3159.79241517
3156.86227545
3154.39520958
3157.77245509
3160.14371257
3154.74650699
3150.79441118
3151.19361277
3153.37325349
3161.15768463
3160.9261477
3168.82235529
3166.50698603
3167.31337325
3169.06187625
3168.71856287
3163.91217565
3164.27145709
3172.5988024
3172.23153693
3169.70858283
3159.06586826
3164.56686627
3159.12974052
3158.59481038
3156.07984032
3158.93812375
3156.03992016
3158.01197605
3161.47704591
3157.95608782
3157.94810379
3163.70459082
3154.99401198
3154.06786427
3157.50898204
3153.1497006
3152.23952096
3155.92015968
3160.03193613
3160.96606786
3163.56886228
3160.41516966
3159.34530938
3159.54491018
3165.60479042
3169.01397206
3170.65868263
3174.52295409
3182.41916168
3188.64670659
3187.96806387
3176.5988024
3185.43712575
3178.88223553
3179.09780439
3175.49700599
3175.67265469
3173.27744511
3171.88822355
3175.20159681
3173.85229541
3169.05389222
3167.12974052
3160.15169661
3157.70858283
3156.95808383
3152.87025948
3150.0998004
3152.51097804
3153.96407186
3154.10778443
3153.98802395
3159.28942116
3160.46307385
3154.17964072
3153.42914172
3145.9001996
3146.38722555
3142.33932136
3144.73453094
3148.11976048
3148.88622754
3152.55888224
3149.7245509
3148.11177645
3146.94610778
3143.4491018
3136.96606786
3133.38123752
3134.17165669
3134.21157685
3135.13772455
3124.46307385
3134.6506986
3136.76646707
3133.57285429
3138.19560878
3132.3992016
3132.31936128
3127.69660679
3127.79241517
3120.68662675
3121.78842315
3123.33732535
3131.94411178
3134.53892216
3131.00998004
3126.06786427
3125.18163673
3120.15968064
3115.43313373
3114.68263473
3117.77245509
3116.15968064
3111.38522954
3113.5249501
3111.16167665
3108.15169661
3106.84231537
3103.36127745
3103.12175649
3107.86427146
3114.0758483
3113.500998
3117.34131737
3109.58882236
3109.71656687
3112.14371257
3115.81636727
3114.58682635
3108.0
3108.43912176
3106.64271457
3106.68263473
3098.21157685
3103.48103792
3105.74051896
3103.36127745
3100.53493014
3100.01596806
3100.80638723
3104.49500998
3104.96606786
3106.57085828
3103.46506986
3105.1497006
3108.55888224
3108.59081836
3111.90419162
3112.35928144
3107.68063872
3114.73053892
3125.04590818
3124.83832335
3126.06786427
3118.69061876
3122.25149701
3111.0499002
3106.94610778
3104.34331337
3111.41716567
3111.52894212
3115.55289421
3117.68463074
3123.64870259
3117.19760479
3115.11377246
3122.02794411
3122.99401198
3131.56087824
3125.74051896
3121.11776447
3119.48103792
3119.52894212
3122.53093812
3119.93612774
3112.26347305
3118.06786427
3113.83632735
3112.88622754
3115.16167665
3113.5489022
3114.26746507
3117.02195609
3116.91816367
3110.0758483
3113.10179641
3105.500998
3106.01197605
3102.46706587
3102.44621514
3108.23952096
3115.6007984
3116.48702595
3113.01397206
3111.65668663
3120.47105788
3126.05189621
3122.499002
3117.21357285
3116.79041916
3125.60479042
3126.8502994
3125.7005988
3125.58083832
3124.51896208
3127.67265469
3123.83233533
3126.95409182
3128.80638723
3128.90219561
3124.49500998
3126.6746507
3127.03585657
3119.75249501
3116.04790419
3113.37325349
3118.14770459
3119.38522954
3120.04790419
3121.62874251
3123.88822355
3113.10179641
3105.38123752
3102.49101796
3106.50698603
3109.77245509
3110.28343313
3111.21756487
3108.25548902
3105.35728543
3099.56087824
3093.82834331
3098.93812375
3099.16167665
3101.07784431
3102.81836327
3103.92814371
3104.03193613
3103.51297405
3102.33133733
3099.55289421
3102.76247505
3100.53493014
3101.19760479
3097.94011976
3100.73453094
3095.93612774
3099.55289421
3110.72255489
3111.20958084
3103.61676647
3110.57884232
3112.48702595
3112.08782435
3109.28542914
3108.71856287
3111.29740519
3112.22355289
3115.47305389
3109.22155689
3112.9740519
3112.68662675
3114.64271457
3111.09780439
3112.67065868
3114.0998004
3110.74650699
3104.27944112
3099.0259481
3098.4750499
3100.21556886
3103.4011976
3102.65868263
3104.43113772
3106.83433134
3106.45908184
3110.33133733
3113.49301397
3114.24351297
3106.41916168
3102.37924152
3093.90818363
3091.28143713
3090.82634731
3085.56487026
3084.55888224
3087.249501
3087.77644711
3091.74451098
3088.03193613
3092.1996008
3091.68862275
3090.10778443
3091.18562874
3088.15169661
3087.4491018
3087.6007984
3089.33333333
3090.69061876
3093.95608782
3098.61876248
3104.89421158
3101.92031873
3096.9261477
3093.50898204
3085.76447106
3090.76494024
3084.65469062
3081.05389222
3078.90618762
3076.24750499
3080.10379242
3082.85828343
3083.8003992
3083.32934132
3079.34530938
3078.90618762
3079.81636727
3079.58483034
3085.06187625
3085.56487026
3081.00598802
3077.48502994
3075.55289421
3070.93013972
3068.56686627
3077.41317365
3077.18962076
3080.14371257
3083.0259481
3081.68463074
3085.3493014
3085.58882236
3082.08383234
3077.67664671
3071.94411178
3071.52095808
3070.13972056
3065.66866267
3062.6746507
3071.11377246
3071.46506986
3074.85828343
3076.78243513
3085.61277445
3080.84630739
3083.95209581
3077.68463074
3078.32335329
3076.60678643
3074.99401198
3074.05189621
3077.23752495
3074.2994012
3074.2754491
3074.42714571
3080.55888224
3081.58882236
3078.05189621
3077.30938124
3072.50299401
3062.52295409
3065.66866267
3067.12175649
3067.63273453
3069.14171657
3077.10179641
3082.4750499
3083.43313373
3079.15369261
3079.92814371
3081.59680639
3086.51497006
3085.88423154
3087.74451098
3083.33732535
3071.6247505
3070.89820359
3069.7005988
3072.67065868
3074.24351297
3079.15369261
3083.11377246
3078.90618762
3082.499002
3081.56487026
3084.43912176
3084.0
3087.08982036
3083.52894212
3085.42115768
3088.56686627
3084.98203593
3083.12974052
3090.81037924
3089.42914172
3085.19760479
3086.0758483
3083.8243513
3077.02994012
3076.85429142
3077.26147705
3071.04191617
3067.73652695
3066.23552894
3063.58483034
3058.45908184
3056.44710579
3045.05389222
3035.66467066
3035.30538922
3031.96007984
3030.25149701
3033.19760479
3032.15968064
3035.21756487
3034.83433134
3040.83832335
3041.3253493
3038.34730539
3038.77045908
3037.29341317
3036.02390438
3038.93812375
3039.8243513
3036.3752495
3027.39321357
3029.42914172
3028.00798403
3026.77045908
3026.96207585
3028.71856287
3028.01596806
3021.9241517
3021.06187625
3022.16367265
3023.37724551
3017.89221557
3008.5748503
3003.55289421
2998.30738523
2998.59481038
2997.82834331
2995.56087824
2989.7005988
2990.05189621
2982.72255489
2988.0
2983.65668663
2980.62275449
2981.48502994
2987.87225549
2984.9500998
2991.15369261
2991.28143713
2991.72055888
2990.61876248
2995.88822355
2996.30339321
2993.14171657
2989.64471058
2985.11776447
2981.85229541
2972.05588822
2969.48502994
2971.25748503
2972.36726547
2980.99800399
2981.78842315
2986.05988024
2988.11177645
2987.71257485
2986.75449102
2986.04391218
2988.23153693
2985.44510978
2985.69261477
2995.24151697
3000.11976048
2996.20758483
2994.61876248
2994.15568862
2991.03393214
2994.77045908
2994.64271457
2990.37125749
2987.37724551
2980.52694611
2989.96407186
2993.42115768
2992.93413174
2989.17365269
2988.39121756
2985.97205589
2981.05389222
2981.10978044
2988.11177645
2991.86427146
2991.88822355
2982.66666667
2988.99001996
2975.30538922
2972.94211577
2973.53784861
2974.0998004
2975.20958084
2975.52095808
2975.76047904
2964.3752495
2962.28343313
2962.32335329
2967.30538922
2965.16566866
2966.40319361
2970.09181637
2963.66467066
2961.83632735
2961.63672655
2959.54491018
2960.32734531
2961.85229541
2962.17165669
2961.08366534
2959.8243513
2961.9241517
2960.91017964
2961.83632735
2963.32135729
2957.51696607
2948.96606786
2948.79041916
2948.46307385
2945.1257485
2945.02195609
2944.55888224
2940.66267465
2941.38123752
2941.74051896
2937.42115768
2934.14770459
2925.44510978
2923.28942116
2926.76247505
2934.29141717
2931.67265469
2931.08183633
2931.31337325
2930.33133733
2936.79840319
2937.51696607
2936.25548902
2937.61277445
2938.68263473
2948.1996008
2951.08982036
2953.76447106
2951.80838323
2951.93612774
2953.3493014
2947.69660679
2942.53093812
2943.52095808
2939.84031936
2931.88023952
2933.82035928
2938.09181637
2945.7005988
2949.24550898
2948.78243513
2950.48303393
2950.65868263
2946.69061876
2945.24550898
2943.00998004
2942.51497006
2944.51097804
2946.13972056
2948.90219561
2949.43712575
2948.53493014
2946.17165669
2947.47305389
2945.97205589
2949.77245509
2940.58283433
2936.0
2935.19361277
2929.33333333
2931.83233533
2932.0
2930.13972056
2929.27744511
2930.89820359
2930.1237525
2929.28542914
2919.18562874
2916.63872255
2922.72255489
2915.46506986
2922.77844311
2923.30538922
2925.75648703
2923.12974052
2916.7744511
2916.43912176
2911.47305389
2909.96407186
2911.27345309
2911.63273453
2912.42315369
2921.98802395
2925.06986028
2919.03393214
2917.23752495
2915.53692615
2912.22355289
2911.26546906
2911.96007984
2913.02994012
2911.10578842
2914.05189621
2911.05788423
2910.86626747
2916.79840319
2923.86427146
2925.10179641
2918.6506986
2918.13173653
2926.25948104
2925.74850299
2928.12774451
2935.88023952
2931.35329341
2939.27345309
2939.00998004
2947.34530938
2950.61077844
2944.5748503
2953.70858283
2951.12974052
2947.69660679
2952.86227545
2953.06986028
2942.29141717
2950.18762475
2951.14570858
2950.18762475
2946.33133733
2950.93013972
2949.9241517
2949.75648703
2940.51896208
2934.17165669
2930.81037924
2927.71257485
2920.86227545
2925.66067864
2922.33133733
2910.69860279
2908.74251497
2903.04191617
2902.51497006
2905.31736527
2902.90618762
2898.50698603
2899.58483034
2898.85828343
2902.15568862
2895.56087824
2899.91217565
2902.73852295
2901.67664671
2903.0738523
2909.60479042
2907.16167665
2909.19760479
2910.8742515
2913.26946108
2908.89421158
2908.05588822
2912.58283433
2917.19521912
2916.9740519
2909.94011976
2910.61876248
2914.36327345
2912.99001996
2906.05988024
2897.02994012
2901.04590818
2900.5508982
2899.88023952
2900.35928144
2897.19760479
2897.82035928
2898.33932136
2901.67664671
2902.08383234
2902.35528942
2908.59081836
2904.03992016
2899.8243513
2901.05389222
2895.49700599
2895.8003992
2893.80439122
2896.18363273
2896.94211577
2895.51297405
2890.37125749
2889.51696607
2888.1756487
2885.23752495
2879.35329341
2880.65469062
2879.85628743
2871.42629482
2870.62674651
2865.02994012
2869.35728543
2871.4011976
2880.91816367
2886.5498008
2887.44111776
2880.91017964
2881.02195609
2878.69061876
2877.68463074
2874.53892216
2877.03792415
2883.63273453
2885.99600798
2885.5249501
2886.92215569
2888.9261477
2889.63672655
2889.56487026
2890.58682635
2893.00598802
2890.14770459
2887.44111776
2884.67065868
2887.70459082
2877.37325349
2875.46506986
2872.47105788
2871.83233533
2872.55888224
2872.36726547
2874.54690619
2874.36327345
2872.09580838
2871.91217565
2868.74251497
2869.37051793
2872.28742515
2863.6247505
2859.57684631
2857.10978044
2855.64071856
2855.46506986
2855.24151697
2855.37724551
2848.27944112
2849.53293413
2849.29341317
2844.7744511
2848.31936128
2843.10578842
2842.49101796
2841.71656687
2845.24550898
2848.43912176
2846.68263473
2850.58682635
2853.44510978
2855.21756487
2864.23952096
2865.09381238
2861.58083832
2866.38722555
2869.25349301
2869.67664671
2865.33333333
2870.86626747
2869.18962076
2868.9740519
2871.39321357
2876.12774451
2875.90419162
2879.06586826
2877.86027944
2884.70259481
2878.00399202
2875.16167665
2878.84231537
2875.40918164
2882.15568862
2882.17964072
2881.66866267
2877.69261477
2877.27744511
2874.64271457
2882.2994012
2887.11377246
2887.8003992
2884.87824351
2884.3752495
2879.49700599
2883.32934132
2884.81437126
2895.14570858
2891.68063872
2888.7744511
2887.11377246
2897.85229541
2895.83233533
2894.37924152
2902.4750499
2902.49101796
2904.45508982
2905.8762475
2908.40718563
2907.75249501
2908.25548902
2910.34730539
2917.76447106
2922.89021956
2922.20359281
2927.48103792
2925.26147705
2923.04191617
2920.30339321
2921.5249501
2923.06586826
2916.85429142
2916.54291417
2908.47904192
2907.68063872
2899.99201597
2902.95409182
2903.10578842
2906.86626747
2902.69061876
2907.66467066
2908.51097804
2913.64471058
2912.71057884
2914.69860279
2914.48303393
2911.45708583
2913.45309381
2913.28542914
2916.03992016
2916.73453094
2919.70459082
2922.50698603
2921.95608782
2919.88822355
2915.48103792
2913.96407186
2906.33932136
2901.7245509
2902.41117764
2905.06187625
2915.12175649
2913.71656687
2912.83832335
2913.64471058
2909.77245509
2908.52694611
2911.36127745
2910.02794411
2909.66866267
2909.97205589
2912.94211577
2913.24550898
2911.0499002
2909.46906188
2919.50499002
2916.74251497
2913.81673307
2920.0
2915.11377246
2914.80239521
2915.98403194
2915.06586826
2910.53093812
2908.38247012
2920.54291417
2908.48702595
2910.81037924
2907.37724551
2907.0738523
2906.69061876
2914.94610778
2916.27145709
2923.76095618
2921.10978044
2921.7245509
2933.40518962
2932.03193613
2934.64271457
2936.35928144
2943.54491018
2949.88423154
2956.62275449
2962.13173653
2957.84431138
2954.15568862
2950.59481038
2953.81237525
2952.44710579
2955.53692615
2959.20958084
2959.84830339
2957.82834331
2954.79441118
2953.86826347
2954.02794411
2958.88223553
2963.03393214
2963.91217565
2957.33333333
2955.52095808
2952.20758483
2952.54291417
2948.30339321
2945.3493014
2947.17764471
2948.24750499
2942.8742515
2941.78043912
2950.4750499
2956.06387226
2960.56686627
2967.85628743
2968.47904192
2970.44311377
2969.68463074
2968.07984032
2972.43113772
2969.07784431
2966.73053892
2965.80439122
2968.96606786
2963.64870259
2966.42714571
2967.76047904
2966.21956088
2965.17365269
2962.48303393
2953.85229541
2950.74650699
2957.31736527
2956.20758483
2964.9500998
2966.57884232
2963.8003992
2963.98403194
2966.25948104
2967.32934132
2961.06986028
2962.82634731
2960.04790419
2958.18762475
2959.9760479
2961.1257485
2956.22355289
2960.9261477
2963.61676647
2970.6506986
2962.4510978
2959.78443114
2959.52894212
2962.77844311
2959.64870259
2963.14570858
2957.88423154
2967.38522954
2970.6506986
2971.08183633
2981.73253493
2975.05788423
2976.20758483
2984.15968064
2986.90618762
2988.11177645
2989.83632735
2992.89421158
2992.38323353
2986.73852295
2979.8003992
2979.00199601
2984.54291417
2976.18363273
2974.65868263
2979.55289421
2978.14770459
2978.01197605
2979.52095808
2981.28542914
2981.06986028
2984.51097804
2988.44710579
2991.90419162
2995.98403194
3001.57285429
3006.21956088
3002.53892216
3007.09780439
3006.46706587
3006.42714571
3004.9261477
3006.0758483
3007.60878244
3006.83433134
3008.31936128
3007.71257485
3008.34331337
3007.36127745
3010.68263473
3011.85628743
3012.38323353
3019.83233533
3019.0499002
3016.27944112
3016.14371257
3015.30538922
3017.18962076
3021.99600798
3021.29341317
3019.61676647
3017.9001996
3017.44510978
3026.53892216
3030.51497006
3027.0499002
3011.8003992
3013.500998
3018.70658683
3026.85828343
3037.17365269
3035.09780439
3031.46506986
3037.46906188
3043.90419162
3040.26347305
3035.77644711
3032.85429142
3031.6007984
3035.92814371
3038.0998004
3036.11976048
3049.61277445
3049.92828685
3052.36726547
3055.52894212
3057.38922156
3056.47904192
3058.4510978
3052.71856287
3050.41117764
3060.22355289
3067.8243513
3071.86427146
3073.53293413
3070.89021956
3072.01596806
3073.39720559
3073.17365269
3071.90419162
3069.75648703
3068.51097804
3064.9500998
3074.49101796
3077.62874251
3075.48103792
3073.63672655
3075.78443114
3079.34530938
3085.01397206
3081.82834331
3080.03193613
3080.74251497
3080.61477046
3081.61277445
3079.90419162
3080.71856287
3082.91417166
3085.24550898
3081.56487026
3076.20758483
3075.48103792
3066.58682635
3067.72055888
3068.03992016
3071.36926148
3072.67065868
3079.36127745
3083.32934132
3086.56287425
3088.59081836
3090.21956088
3087.30538922
3081.86826347
3079.93612774
3080.60678643
3079.05788423
3077.53293413
3085.58882236
3087.40918164
3084.03193613
3082.73053892
3083.65668663
3079.33732535
3081.33333333
3078.01996008
3074.64271457
3075.13772455
3078.63473054
3075.17764471
3075.85657371
3071.52894212
3071.49700599
3067.76846307
3063.8003992
3063.89620758
3057.46906188
3069.38922156
3064.81437126
3057.31736527
3056.31137725
3048.93413174
3052.750499
3056.83033932
3061.14171657
3052.61477046
3055.90419162
3050.43512974
3057.91616766
3057.28542914
3066.74650699
3066.14770459
3066.44311377
3067.88822355
3070.11576846
3071.36926148
3070.81836327
3077.65269461
3076.80638723
3079.14570858
3081.04590818
